id,type,emne,navn,beskrivelse,avhenger_av,hjelpemiddel,instruks
sette-opp-sannsynlighetsfordeling,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Sette opp en sannsynlighetsfordeling for en avledet stokastisk variabel,"Eleven kan, ut fra et tilfeldig forsøk med kjente utfallssannsynligheter, sette opp en fullstendig sannsynlighetsfordeling for en variabel som er avledet fra utfallet (f.eks. poeng eller gevinst knyttet til hvert utfall), og bruke at sannsynlighetene må summere til 1 til å fylle inn manglende verdier i en tabell.",stokastisk-variabel-begrep,del1,"Gi eleven et tilfeldig forsøk med kjente utfallssannsynligheter og en regel for hvordan hvert utfall omsettes til en verdi for en stokastisk variabel X, og be dem sette opp den fullstendige sannsynlighetsfordelingen (eventuelt fylle ut en delvis utfylt tabell)."
forventningsverdi-begrep,begrep,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Forventningsverdi,"Eleven vet at forventningsverdien E(X) til en stokastisk variabel er summen av hver verdi multiplisert med sannsynligheten for den verdien, og at E(X) tolkes som gjennomsnittsverdien man forventer over svært mange gjentakelser av forsøket.",sette-opp-sannsynlighetsfordeling,del1,
varians-standardavvik-begrep,begrep,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Varians og standardavvik,"Eleven vet at variansen Var(X) måler hvor mye verdiene til en stokastisk variabel typisk sprer seg rundt forventningsverdien, kjenner formelen Var(X) = E((X−E(X))²), og vet at standardavviket er kvadratroten av variansen.",forventningsverdi-begrep,del1,
beregne-forventningsverdi-og-tolke,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Beregne og tolke forventningsverdien til en stokastisk variabel,"Eleven kan beregne forventningsverdien E(X) ut fra en sannsynlighetsfordelingstabell, og gi en presis praktisk tolkning av hva svaret forteller i konteksten det tilfeldige forsøket beskriver.",forventningsverdi-begrep,del1,"Gi eleven en sannsynlighetsfordelingstabell for en stokastisk variabel, og be dem beregne E(X) for hånd eller med digitalt verktøy, og gi en presis praktisk tolkning av svaret."
beregne-varians,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Beregne variansen til en stokastisk variabel,"Eleven kan beregne variansen Var(X) ut fra en sannsynlighetsfordelingstabell, for hånd eller med digitalt verktøy.",varians-standardavvik-begrep,del1,"Gi eleven en sannsynlighetsfordelingstabell for en stokastisk variabel, og be dem beregne Var(X), for hånd eller med digitalt verktøy."
bruke-formler-forventningsverdi-varians-antall-suksesser,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Bruke formler for forventningsverdi og varians for antall suksesser i uavhengige forsøk,"Eleven kan, når et fast antall uavhengige forsøk hver har samme sannsynlighet for et bestemt utfall, bruke formlene E(X) = n·p og Var(X) = n·p·(1−p) til å bestemme forventningsverdien og variansen til antall ganger utfallet inntreffer.",forventningsverdi-begrep;varians-standardavvik-begrep,del1,"Gi eleven en situasjon med et fast antall uavhengige forsøk, hver med samme sannsynlighet p for et bestemt utfall, og be dem bestemme forventningsverdien og variansen til antall ganger utfallet inntreffer, for hånd."
beslutning-basert-pa-forventningsverdi,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Bruke forventningsverdi til å argumentere for en økonomisk beslutning,"Eleven kan sammenligne en sikker kostnad med den forventede kostnaden av en risikofylt situasjon (f.eks. sannsynlighet for bot multiplisert med botbeløpet), og bruke sammenligningen til å argumentere for hvilket valg som lønner seg i det lange løp.",beregne-forventningsverdi-og-tolke,del1,"Gi eleven en situasjon med en sikker kostnad og et alternativ med en viss sannsynlighet for en større kostnad (f.eks. en bot), og be dem regne ut og sammenligne forventet kostnad for begge alternativene, og argumentere for hva som lønner seg."
lese-tolke-python-kode-simulering,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Lese og tolke et Python-program som simulerer et tilfeldig forsøk,"Eleven kan lese et kort Python-program som simulerer et tilfeldig forsøk mange ganger i en løkke (f.eks. sammenligne tilfeldige trekk fra to normalfordelinger), og forklare, uten å kjøre koden, hva programmet regner ut og hva det skriver ut.",stokastisk-variabel-begrep,del1,"Gi eleven et kort Python-program som simulerer et tilfeldig forsøk gjentatte ganger i en løkke, og be dem forklare, uten å kjøre koden, hva programmet gjør og hva slags resultat det kan gi."
vurdere-effekt-flere-simuleringer,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Vurdere effekten av å øke antall simuleringer,Eleven kan forklare hvordan det å øke antall repetisjoner i en simulering påvirker hvor pålitelig den simulerte sannsynligheten eller forventningsverdien er som anslag på den sanne verdien.,lese-tolke-python-kode-simulering,del1,"Gi eleven et simuleringsprogram og informasjon om at et bestemt utfall er mest sannsynlig, og be dem forklare hvordan de kan endre antall simuleringer for å gjøre den simulerte sannsynligheten for dette utfallet enda tydeligere/mer stabil, med begrunnelse."
vurdere-effekt-endret-parameter-simulering,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Vurdere effekten av å endre en terskelverdi i en simulering,"Eleven kan forklare hvordan en endring i en terskel- eller grenseverdi i et simuleringsprogram påvirker sannsynligheten for at et bestemt utfall inntreffer, ut fra hvordan terskelen brukes i koden.",lese-tolke-python-kode-simulering,del1,"Gi eleven et simuleringsprogram med en terskelverdi som brukes i en betingelse, og be dem forklare hvordan de kan endre terskelen for å øke sannsynligheten for et gitt utfall, med begrunnelse ut fra koden."
beregne-forventningsverdi-med-uendelig-rekke,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Beregne en forventningsverdi ved hjelp av en uendelig rekke,"Eleven kan forklare hvorfor det forventede antallet forsøk til en hendelse først inntreffer kan skrives som en uendelig rekke av sannsynligheter, og bruke summeformelen for en uendelig geometrisk rekke til å bestemme verdien.",forventningsverdi-begrep;uendelig-geometrisk-rekke-begrep,del2,"Gi eleven en tabell over sannsynligheten for at et forsøk nummer k er «nødvendig» i en gjentatt tilfeldig prosess, og be dem forklare hvorfor summen av disse sannsynlighetene gir det forventede antallet forsøk, og bestemme verdien ved hjelp av en uendelig geometrisk rekke."
simulere-forventningsverdi-digitalt,ferdighet,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Bruke simulering til å anslå en forventningsverdi som er vanskelig å regne ut eksakt,"Eleven kan bruke eller skrive et program som simulerer et gjentatt tilfeldig forsøk mange ganger, for å anslå en forventningsverdi (f.eks. et gjennomsnitt knyttet til en sammensatt hendelse) som er vanskelig å regne ut eksakt for hånd.",lese-tolke-python-kode-simulering;beregne-forventningsverdi-med-uendelig-rekke,del2,"Gi eleven en situasjon der en forventningsverdi er vanskelig å regne ut eksakt (f.eks. gjennomsnittlig sum av øyne i en serie kast fram til en bestemt hendelse inntreffer), og be dem bruke simulering til å anslå svaret, og forklare hvorfor simulering er en egnet metode her."
normalfordeling-begrep,begrep,Normalfordeling og sentralgrensesetningen,Normalfordelingen,"Eleven vet at mange kontinuerlige størrelser i praksis er tilnærmet normalfordelt, kjenner den klokkeformede, symmetriske tetthetsfunksjonen bestemt av forventningsverdien μ og standardavviket σ, og vet at arealet under kurven over et intervall gir sannsynligheten for at variabelen ligger i intervallet.",stokastisk-variabel-begrep,del1,
standardisering-z-verdi-begrep,begrep,Normalfordeling og sentralgrensesetningen,Standardisering og z-verdi,"Eleven vet at en normalfordelt variabel X kan standardiseres til z = (x−μ)/σ, at z angir hvor mange standardavvik x ligger fra forventningsverdien, og at sannsynligheter for standardnormalfordelingen kan leses av i en tabell over P(Z ≤ z).",normalfordeling-begrep,del1,
beregne-sannsynlighet-normalfordelt-variabel,ferdighet,Normalfordeling og sentralgrensesetningen,Beregne sannsynligheten for at en normalfordelt variabel ligger i et gitt område,"Eleven kan, gitt forventningsverdi og standardavvik for en normalfordelt variabel, beregne sannsynligheten for at variabelen tar en verdi i et gitt intervall, ved å standardisere og bruke tabell over standard normalfordeling eller digitalt verktøy.",standardisering-z-verdi-begrep,del1,"Gi eleven forventningsverdi og standardavvik for en normalfordelt størrelse, og en grenseverdi, og be dem beregne sannsynligheten for at en tilfeldig observasjon er under/over/mellom gitte grenser, med tabell eller digitalt verktøy."
sentralgrensesetningen-begrep,begrep,Normalfordeling og sentralgrensesetningen,Sentralgrensesetningen,"Eleven kan gjøre rede for sentralgrensesetningen: gjennomsnittet av n uavhengige observasjoner av en tilfeldig størrelse er, for stor nok n, tilnærmet normalfordelt med samme forventningsverdi som enkeltobservasjonene, men med standardavvik σ/√n — altså en smalere fordeling enn for én enkelt observasjon.",normalfordeling-begrep,del1,
identifisere-riktig-fordeling-fra-graf,ferdighet,Normalfordeling og sentralgrensesetningen,Identifisere riktig fordelingsgraf for enkeltobservasjon og gjennomsnitt,"Eleven kan, gitt flere klokkeformede grafer med ulik spredning, avgjøre hvilken graf som viser fordelingen til én enkelt tilfeldig observasjon og hvilken som viser fordelingen til gjennomsnittet av n observasjoner, ved å bruke at gjennomsnittets standardavvik er σ/√n.",sentralgrensesetningen-begrep,del1,"Vis eleven flere klokkeformede fordelingsgrafer med ulik bredde, oppgi forventningsverdi og standardavvik for enkeltobservasjoner, og be dem avgjøre hvilken graf som viser fordelingen til én observasjon og hvilken som viser fordelingen til gjennomsnittet av et gitt antall observasjoner, med begrunnelse."
forklare-hvorfor-enkeltobservasjon-ikke-beviser-pastand,ferdighet,Normalfordeling og sentralgrensesetningen,Forklare hvorfor én ekstrem observasjon ikke beviser en påstand om populasjonen,"Eleven kan forklare hvorfor det å finne én enkelt observasjon med en uventet lav eller høy verdi ikke i seg selv beviser en påstand om at hele populasjonen avviker fra det oppgitte, fordi slike observasjoner forekommer med en viss (ikke neglisjerbar) sannsynlighet selv om påstanden er feil.",beregne-sannsynlighet-normalfordelt-variabel,del1,"Gi eleven en situasjon der noen bruker én enkelt ekstrem observasjon som bevis for en påstand om populasjonen, og be dem forklare hvorfor dette ikke er et gyldig bevis, med henvisning til sannsynligheten for å observere en slik verdi rent tilfeldig."
hypotesetesting-begrep,begrep,Hypotesetesting,Hypotesetesting,"Eleven vet hva en nullhypotese (H0) og en alternativ hypotese (H1) er, at en hypotesetest brukes til å vurdere om observerte data gir grunn til å forkaste H0 til fordel for H1, og hva et signifikansnivå betyr.",sentralgrensesetningen-begrep,del1,
p-verdi-testobservator-begrep,begrep,Hypotesetesting,P-verdi og testobservator,"Eleven vet at testobservatoren er den beregnede størrelsen fra utvalget som brukes i en hypotesetest, og at p-verdien er sannsynligheten for å få et resultat minst like ekstremt som det observerte, gitt at H0 er sann — og at en lav p-verdi taler for å forkaste H0.",hypotesetesting-begrep,del1,
formulere-hypotesetest,ferdighet,Hypotesetesting,Formulere en påstand som en hypotesetest,"Eleven kan, ut fra en praktisk påstand om en populasjon (f.eks. at et gjennomsnitt er lavere enn oppgitt), formulere en presis nullhypotese og alternativ hypotese.",hypotesetesting-begrep,del1,"Gi eleven en praktisk påstand om en populasjon (f.eks. at et gjennomsnitt avviker fra en oppgitt verdi), og be dem formulere en presis nullhypotese og alternativ hypotese som fanger opp påstanden."
gjennomfore-hypotesetest-gjennomsnitt,ferdighet,Hypotesetesting,Gjennomføre en hypotesetest for et gjennomsnitt,"Eleven kan forklare og gjennomføre en hypotesetest for en påstand om et gjennomsnitt, ved å bruke at gjennomsnittet av et utvalg er tilnærmet normalfordelt med standardavvik σ/√n (sentralgrensesetningen), regne ut en testobservator eller en p-verdi, og konkludere.",formulere-hypotesetest;sentralgrensesetningen-begrep;p-verdi-testobservator-begrep,del1,"Gi eleven en påstand om et gjennomsnitt, informasjon om populasjonens standardavvik og et utvalg med kjent størrelse, og be dem gjennomføre hypotesetesten: sette opp hypoteser, regne ut relevant sannsynlighet/testobservator med riktig formel, og konkludere."
binomisk-sannsynlighet-begrep,begrep,Hypotesetesting,Binomisk sannsynlighet,"Eleven vet at den binomiske sannsynlighetsmodellen gir sannsynligheten for et gitt antall suksesser i et fast antall uavhengige forsøk, der hvert forsøk har samme sannsynlighet for suksess.",,del2,
hypotesetest-andel-begrep,begrep,Hypotesetesting,Hypotesetest for en andel,"Eleven vet at en hypotesetest for en andel (f.eks. andelen defekte enheter) tar utgangspunkt i den binomiske sannsynligheten for å observere et utfall like ekstremt som det observerte eller mer ekstremt, gitt at nullhypotesen (den oppgitte andelen) er sann.",hypotesetesting-begrep;binomisk-sannsynlighet-begrep,del2,
gjennomfore-hypotesetest-andel,ferdighet,Hypotesetesting,Gjennomføre en hypotesetest for en andel,"Eleven kan gjennomføre en hypotesetest for en påstand om at en andel (f.eks. feilrate) er høyere enn oppgitt, ved å regne ut sannsynligheten for et like ekstremt eller mer ekstremt utfall under nullhypotesen, og bruke denne sannsynligheten til å argumentere for eller mot at påstanden/klagen er velbegrunnet.",hypotesetest-andel-begrep;binomisk-sannsynlighet-begrep,del2,"Gi eleven en oppgitt andel, et utvalgsresultat, og en påstand om at den sanne andelen er høyere, og be dem gjennomføre en hypotesetest (regne ut sannsynligheten for det observerte eller et mer ekstremt utfall under nullhypotesen med digitalt verktøy) og konkludere om påstanden er velbegrunnet."
bestemme-minste-utvalg-for-konfidensniva,ferdighet,Hypotesetesting,Bestemme minste utvalgsstørrelse for et gitt konfidensnivå,"Eleven kan, gitt at et utvalg med et bestemt antall observerte feil skal gi minst en gitt sannsynlighet (f.eks. 95 %) for at den sanne andelen er innenfor en oppgitt grense, bestemme det minste utvalget som oppfyller dette kravet, med digitalt verktøy.",gjennomfore-hypotesetest-andel;binomisk-sannsynlighet-begrep,del2,"Gi eleven en situasjon der et gitt antall feil er observert i et utvalg, og et krav til hvor sikker konklusjonen om andelen skal være (f.eks. minst 95 % sannsynlighet), og be dem bestemme det minste utvalget som oppfyller kravet, med digitalt verktøy."
