id,type,emne,navn,beskrivelse,avhenger_av,hjelpemiddel,instruks
rx-bestemme-oksidasjonstall,ferdighet,Redoksreaksjoner,Bestemme oksidasjonstall i en forbindelse eller et ion,Eleven kan bruke reglene for oksidasjonstall til å bestemme oksidasjonstallet til hvert atom i en gitt forbindelse eller et gitt ion.,rx-oksidasjonstall-begrep,,"Gi eleven noen forbindelser eller polyatomære ioner, og be dem bestemme oksidasjonstallet til et navngitt atom i hver av dem."
rx-redoksreaksjon-begrep,begrep,Redoksreaksjoner,Redoksreaksjon,"Eleven vet at en redoksreaksjon er en reaksjon der elektroner overføres mellom stoffer, slik at oksidasjonstallet til minst ett atom øker (oksidasjon) og minst ett annet synker (reduksjon).",rx-bestemme-oksidasjonstall,,
rx-identifisere-oks-red-middel,ferdighet,Redoksreaksjoner,Identifisere oksidasjons- og reduksjonsmiddel i en reaksjon,"Eleven kan avgjøre om en gitt reaksjonslikning representerer en redoksreaksjon, og i så fall identifisere hvilket stoff som er oksidasjonsmiddel og hvilket som er reduksjonsmiddel.",rx-redoksreaksjon-begrep,,"Gi eleven flere reaksjonslikninger der noen er redoksreaksjoner og noen ikke, og be dem avgjøre hvilke som er redoksreaksjoner, samt identifisere oksidasjons- og reduksjonsmiddelet i disse."
rx-balansere-redoksreaksjon,ferdighet,Redoksreaksjoner,Balansere en redoksreaksjon ut fra endring i oksidasjonstall,Eleven kan balansere en redoksreaksjon ved å sørge for at antall elektroner som avgis er lik antall elektroner som mottas.,rx-identifisere-oks-red-middel;st-balansere-reaksjonslikning,,"Gi eleven en ubalansert redoksreaksjon, og be dem balansere den ved å ta utgangspunkt i endringen i oksidasjonstall for de involverte atomene."
rx-korrosjon-begrep,begrep,Redoksreaksjoner,Korrosjon,"Eleven vet at korrosjon er en uønsket redoksreaksjon der et metall gradvis oksideres, f.eks. rusting av jern.",rx-redoksreaksjon-begrep,,
tk-energi-system-begrep,begrep,Termokjemi,"Energi, system og omgivelser","Eleven vet at i termokjemi deles verden inn i et system (det vi studerer, f.eks. en reaksjonsblanding) og omgivelsene rundt, og at energi kan overføres mellom disse.",,,
tk-eksoterm-endoterm-begrep,begrep,Termokjemi,Eksoterme og endoterme reaksjoner,"Eleven vet at en eksoterm reaksjon avgir energi til omgivelsene (omgivelsene varmes opp), mens en endoterm reaksjon tar opp energi fra omgivelsene (omgivelsene kjøles ned).",tk-energi-system-begrep,,
tk-avgjore-eksoterm-endoterm,ferdighet,Termokjemi,Avgjøre om en reaksjon er eksoterm eller endoterm,Eleven kan bruke en observasjon (f.eks. temperaturendring) eller fortegnet til ΔH til å avgjøre om en gitt reaksjon er eksoterm eller endoterm.,tk-eksoterm-endoterm-begrep,,"Gi eleven en beskrivelse av en reaksjon (f.eks. med en observert temperaturendring, eller et oppgitt fortegn på ΔH), og be dem avgjøre om reaksjonen er eksoterm eller endoterm, med begrunnelse."
tk-entalpi-begrep,begrep,Termokjemi,Entalpi og reaksjonsentalpi,"Eleven vet at reaksjonsentalpien ΔH er endringen i entalpi (energiinnhold) fra reaktanter til produkter i en reaksjon, og at ΔH er negativ for eksoterme og positiv for endoterme reaksjoner.",tk-eksoterm-endoterm-begrep,,
tk-energidiagram-begrep,begrep,Termokjemi,Energidiagram,"Eleven vet hvordan et energidiagram viser energinivået til reaktanter og produkter, aktiveringsenergien og reaksjonsentalpien ΔH for en reaksjon.",tk-entalpi-begrep,,
tk-tegne-energidiagram,ferdighet,Termokjemi,Tegne og tolke et energidiagram for en reaksjon,"Eleven kan tegne et energidiagram for en gitt reaksjon (eksoterm eller endoterm) og markere reaktanter, produkter, aktiveringsenergi og ΔH riktig.",tk-energidiagram-begrep,,"Be eleven tegne energidiagrammet for en gitt eksoterm eller endoterm reaksjon, og markere alle de viktige delene av diagrammet."
tk-dannelsesentalpi-begrep,begrep,Termokjemi,Dannelsesentalpi,"Eleven vet at dannelsesentalpien til et stoff er entalpiendringen når ett mol av stoffet dannes fra grunnstoffene i sin normaltilstand, og at dannelsesentalpien til et rent grunnstoff i normaltilstand er 0 kJ/mol.",tk-entalpi-begrep,,
tk-beregne-reaksjonsentalpi-dannelsesentalpi,ferdighet,Termokjemi,Beregne reaksjonsentalpi fra dannelsesentalpier,"Eleven kan beregne reaksjonsentalpien ΔH til en reaksjon ved å summere dannelsesentalpiene til produktene og trekke fra dannelsesentalpiene til reaktantene, vektet med koeffisientene i reaksjonslikningen.",tk-dannelsesentalpi-begrep,,"Gi eleven en balansert reaksjonslikning og dannelsesentalpiene til alle stoffene som inngår, og be dem beregne reaksjonsentalpien."
tk-hess-lov-begrep,begrep,Termokjemi,Hess' lov,"Eleven vet at Hess' lov sier at reaksjonsentalpien til en reaksjon er den samme uansett om reaksjonen skjer i ett trinn eller flere, slik at ΔH for en reaksjon kan finnes ved å legge sammen ΔH for reaksjoner som til sammen gir samme totalreaksjon.",tk-entalpi-begrep,,
tk-bruke-hess-lov,ferdighet,Termokjemi,Bruke Hess' lov til å beregne reaksjonsentalpi,"Eleven kan snu og skalere gitte deltrinnsreaksjoner slik at de summerer seg til en ønsket totalreaksjon, og bruke Hess' lov til å beregne ΔH for totalreaksjonen.",tk-hess-lov-begrep,,"Gi eleven to eller tre deltrinnsreaksjoner med kjent ΔH, og be dem kombinere disse med Hess' lov for å finne ΔH for en gitt totalreaksjon."
tk-bindingsentalpi-begrep,begrep,Termokjemi,Bindingsentalpi (bindingsenergi),"Eleven vet at bindingsentalpi er energien som trengs for å bryte én bestemt type kjemisk binding, og at det kreves energi å bryte bindinger mens det frigjøres energi når nye bindinger dannes.",tk-entalpi-begrep,,
tk-estimere-entalpi-bindingsenergier,ferdighet,Termokjemi,Estimere reaksjonsentalpi fra gjennomsnittlige bindingsenergier,"Eleven kan estimere reaksjonsentalpien til en reaksjon ved å summere energien som trengs for å bryte bindingene i reaktantene, og trekke fra energien som frigjøres når bindingene i produktene dannes.",tk-bindingsentalpi-begrep,,"Gi eleven en reaksjon mellom molekyler der alle bindinger er kjent, samt en tabell med gjennomsnittlige bindingsenergier, og be dem estimere reaksjonsentalpien."
tk-kalorimetri-begrep,begrep,Termokjemi,Kalorimetri og spesifikk varmekapasitet,"Eleven vet at kalorimetri er en metode for å måle energien som frigjøres eller tas opp i en reaksjon ved å måle temperaturendringen i en kjent mengde væske (vanligvis vann), og at spesifikk varmekapasitet angir hvor mye energi som trengs for å varme opp 1 gram av stoffet med 1 °C.",tk-entalpi-begrep,,
tk-beregne-energi-kalorimetri,ferdighet,Termokjemi,Beregne energimengde fra et kalorimeterforsøk,Eleven kan bruke formelen q = m·c·ΔT til å beregne energimengden som er frigjort eller tatt opp i et kalorimeterforsøk.,tk-kalorimetri-begrep,,"Gi eleven massen av vannet, temperaturendringen og den spesifikke varmekapasiteten fra et kalorimeterforsøk, og be dem beregne energimengden q."
tk-koble-energimengde-entalpi,ferdighet,Termokjemi,Regne om mellom energimengde i et forsøk og reaksjonsentalpi per mol,"Eleven kan koble energimengden q målt i et kalorimeterforsøk sammen med stoffmengden av stoffet som reagerte, til å finne reaksjonsentalpien per mol - og vurdere om resultatet stemmer med forventet fortegn.",tk-beregne-energi-kalorimetri;tk-beregne-reaksjonsentalpi-dannelsesentalpi;st-omregning-mol-masse,,"Gi eleven resultatet fra et kalorimeterforsøk (energimengde og mengde reagert stoff), og be dem beregne løsnings- eller reaksjonsentalpien per mol, og vurdere om svaret stemmer med om reaksjonen var eksoterm eller endoterm."
rf-reaksjonsfart-begrep,begrep,Reaksjonsfart og likevekt,Reaksjonsfart,"Eleven vet at reaksjonsfart er hvor mye reaktant som forbrukes, eller produkt som dannes, per tidsenhet.",,,
rf-kollisjonsteori-begrep,begrep,Reaksjonsfart og likevekt,Kollisjonsteorien,Eleven vet at kollisjonsteorien sier at en reaksjon mellom to partikler bare skjer når partiklene kolliderer med riktig orientering og med nok energi til å overstige aktiveringsenergien.,rf-reaksjonsfart-begrep,,
rf-aktiveringsenergi-begrep,begrep,Reaksjonsfart og likevekt,Aktiveringsenergi,Eleven vet at aktiveringsenergien til en reaksjon er den minste energien som kreves for at en kollisjon mellom reagerende partikler skal føre til reaksjon.,tk-energidiagram-begrep;rf-kollisjonsteori-begrep,,
rf-forklare-fartsfaktorer,ferdighet,Reaksjonsfart og likevekt,Forklare hvordan ulike faktorer påvirker reaksjonsfarten,"Eleven kan forklare, med utgangspunkt i kollisjonsteorien, hvorfor økt temperatur, økt konsentrasjon, finfordeling av et fast stoff og bruk av katalysator øker reaksjonsfarten.",rf-kollisjonsteori-begrep,,"Be eleven forklare hvorfor en navngitt endring (f.eks. økt temperatur eller finmaling av et fast stoff) øker reaksjonsfarten, med utgangspunkt i kollisjonsteorien."
rf-katalysator-begrep,begrep,Reaksjonsfart og likevekt,Katalysator,"Eleven vet at en katalysator er et stoff som øker reaksjonsfarten ved å senke aktiveringsenergien, uten selv å bli forbrukt i reaksjonen, og at den ikke endrer likevektssammensetningen.",rf-aktiveringsenergi-begrep,,
rf-tolke-konsentrasjon-tid-graf,ferdighet,Reaksjonsfart og likevekt,Tolke en konsentrasjon-tid-graf,"Eleven kan lese av og tolke en graf som viser hvordan konsentrasjonen av reaktanter og produkter endrer seg med tiden, inkludert hvorfor kurvene flater ut.",rf-reaksjonsfart-begrep,,"Vis eleven en konsentrasjon-tid-graf for en reaksjon, og be dem forklare hvorfor kurvene flater ut, og hva dette forteller om systemet."
lk-kjemisk-likevekt-begrep,begrep,Reaksjonsfart og likevekt,Kjemisk likevekt,"Eleven vet at en kjemisk likevekt er en dynamisk tilstand der reaksjonen går like raskt begge veier, slik at konsentrasjonene av reaktanter og produkter forblir konstante selv om reaksjonen fortsatt skjer.",rf-reaksjonsfart-begrep,,
lk-likevektskonstant-begrep,begrep,Reaksjonsfart og likevekt,Likevektskonstanten K,"Eleven vet at likevektskonstanten K er et tall som beskriver forholdet mellom konsentrasjonene av produkter og reaktanter ved likevekt for en gitt reaksjon ved en gitt temperatur, og at en stor K betyr at likevekten ligger langt mot produktsiden.",lk-kjemisk-likevekt-begrep,,
lk-sette-opp-k-uttrykk,ferdighet,Reaksjonsfart og likevekt,Sette opp uttrykket for likevektskonstanten K,"Eleven kan sette opp det riktige uttrykket for K til en gitt reaksjon, inkludert riktig enhet, ut fra koeffisientene i den balanserte reaksjonslikningen.",lk-likevektskonstant-begrep,,"Gi eleven en balansert reaksjonslikning, og be dem sette opp uttrykket for K og oppgi enheten."
lk-beregne-k,ferdighet,Reaksjonsfart og likevekt,Beregne verdien av K fra likevektskonsentrasjoner,Eleven kan bruke oppgitte likevektskonsentrasjoner (eller stoffmengder og volum) til å beregne den tallmessige verdien av K.,lk-sette-opp-k-uttrykk;st-konsentrasjon-begrep,,"Gi eleven likevektsblandingen (stoffmengder og volum, eller konsentrasjoner) for en gitt reaksjon, og be dem beregne K."
lk-reaksjonskvotient-begrep,begrep,Reaksjonsfart og likevekt,Reaksjonskvotienten Q,"Eleven vet at reaksjonskvotienten Q har samme uttrykk som K, men beregnes ut fra konsentrasjonene i en blanding som ikke nødvendigvis er i likevekt.",lk-likevektskonstant-begrep,,
lk-vurdere-retning-mot-likevekt,ferdighet,Reaksjonsfart og likevekt,"Vurdere om en blanding er i likevekt, og i hvilken retning reaksjonen går mot likevekt","Eleven kan beregne Q for en gitt blanding, sammenligne med K, og avgjøre om blandingen er i likevekt - og hvis ikke, i hvilken retning reaksjonen vil gå for å nå likevekt.",lk-reaksjonskvotient-begrep,,"Gi eleven konsentrasjonene i en blanding som ikke nødvendigvis er i likevekt, samt K for reaksjonen, og be dem beregne Q, sammenligne med K og avgjøre i hvilken retning reaksjonen går."
lk-le-chateliers-prinsipp-begrep,begrep,Reaksjonsfart og likevekt,Le Châteliers prinsipp,"Eleven vet at Le Châteliers prinsipp sier at når en likevekt utsettes for en ytre påvirkning, forskyves likevekten i den retningen som motvirker påvirkningen.",lk-kjemisk-likevekt-begrep,,
lk-forutsi-likevektsforskyvning,ferdighet,Reaksjonsfart og likevekt,"Forutsi hvordan en likevekt forskyves ved endring i konsentrasjon, trykk eller temperatur","Eleven kan bruke Le Châteliers prinsipp til å forutsi hvilken retning en gitt likevekt forskyves når konsentrasjonen til et stoff endres, trykket/volumet endres, eller temperaturen endres.",lk-le-chateliers-prinsipp-begrep,,"Gi eleven en likevektsreaksjon og en ytre påvirkning (f.eks. fjerning av et stoff, trykkøkning eller oppvarming), og be dem forutsi og begrunne hvilken retning likevekten forskyves."
lk-temperaturens-effekt-pa-k,ferdighet,Reaksjonsfart og likevekt,Avgjøre hvordan K endres ved temperaturendring,"Eleven kan avgjøre om likevektskonstanten K øker eller minker når temperaturen endres, ut fra om reaksjonen er eksoterm eller endoterm i den aktuelle retningen.",lk-forutsi-likevektsforskyvning,,"Gi eleven en likevektsreaksjon med oppgitt fortegn på ΔH, og be dem avgjøre om K øker eller minker når temperaturen økes."
lk-katalysator-og-likevekt,ferdighet,Reaksjonsfart og likevekt,Forklare hvorfor en katalysator ikke endrer likevektssammensetningen,"Eleven kan forklare hvorfor en katalysator endrer hvor raskt likevekt nås, men ikke endrer verdien av K eller sammensetningen av blandingen ved likevekt.",rf-katalysator-begrep;lk-kjemisk-likevekt-begrep,,Be eleven forklare hvorfor tilsetting av en katalysator til en likevektsblanding ikke endrer konsentrasjonene av stoffene når likevekt igjen er nådd.
sb-bronsted-lowry-begrep,begrep,Syrer og baser,Brønsted-Lowry-definisjonen av syre og base,"Eleven vet at ifølge Brønsted-Lowry er en syre en partikkel som avgir et H⁺-ion (protondonor), mens en base er en partikkel som tar opp et H⁺-ion (protonakseptor).",,,
sb-protolyse-begrep,begrep,Syrer og baser,Protolyse,Eleven vet at protolyse er reaksjonen der et H⁺-ion overføres fra en syre til en base.,sb-bronsted-lowry-begrep,,
sb-syre-base-par-begrep,begrep,Syrer og baser,Korresponderende syre-base-par,"Eleven vet at et korresponderende syre-base-par består av en syre og basen som dannes når syren har avgitt et H⁺-ion (eller omvendt), og at de to skiller seg med akkurat ett H⁺-ion.",sb-protolyse-begrep,,
sb-identifisere-syre-base-par,ferdighet,Syrer og baser,Identifisere korresponderende syre-base-par i en protolysereaksjon,Eleven kan identifisere hvilke to stoffer som utgjør hvert av de korresponderende syre-base-parene i en gitt protolysereaksjon.,sb-syre-base-par-begrep,,"Gi eleven en protolysereaksjon med fire stoffer, og be dem identifisere de to korresponderende syre-base-parene."
sb-sterk-svak-begrep,begrep,Syrer og baser,Sterke og svake syrer og baser,"Eleven vet at en sterk syre eller base protolyserer fullstendig i vann, mens en svak syre eller base bare protolyserer delvis, slik at det innstiller seg en likevekt.",sb-protolyse-begrep,,
sb-syre-base-reaksjon-begrep,begrep,Syrer og baser,Syre-base-reaksjon,Eleven vet at en syre-base-reaksjon er en reaksjon der et H⁺-ion overføres fra en syre til en base.,sb-bronsted-lowry-begrep,,
sb-ph-begrep,begrep,Syrer og baser,pH og pOH,"Eleven vet at pH = -log[H₃O⁺] og pOH = -log[OH⁻] er mål på hvor sur eller basisk en løsning er, og at pH + pOH = 14 i en vannløsning ved 25 °C.",sb-bronsted-lowry-begrep,,
sb-beregne-ph-sterk-syre-base,ferdighet,Syrer og baser,Beregne pH i en løsning av en sterk syre eller sterk base,"Eleven kan bruke konsentrasjonen til en sterk syre eller sterk base til å beregne [H₃O⁺] eller [OH⁻], og videre pH i løsningen.",sb-ph-begrep;sb-sterk-svak-begrep,,"Gi eleven konsentrasjonen til en sterk syre eller sterk base, og be dem beregne pH i løsningen."
sb-syrekonstant-begrep,begrep,Syrer og baser,Syrekonstanten Ka og basekonstanten Kb,"Eleven vet at syrekonstanten Ka og basekonstanten Kb er likevektskonstanter som beskriver hvor mye en svak syre eller base protolyserer - jo større Ka eller Kb, jo sterkere er syren eller basen.",sb-sterk-svak-begrep,,
sb-beregne-ph-svak-syre-base,ferdighet,Syrer og baser,Beregne pH i en løsning av en svak syre eller svak base,"Eleven kan bruke konsentrasjonen og Ka (eller Kb) til en svak syre (eller base) til å beregne [H₃O⁺] eller [OH⁻] ved likevekt, og videre pH i løsningen.",sb-syrekonstant-begrep;sb-beregne-ph-sterk-syre-base,,"Gi eleven konsentrasjonen og Ka (eller Kb) til en svak syre eller base, og be dem beregne pH i løsningen."
sb-amfolytt-begrep,begrep,Syrer og baser,Amfolytt,"Eleven vet at en amfolytt er et stoff som kan reagere både som syre og som base, og at det er forholdet mellom Ka og Kb til stoffet som avgjør om løsningen blir sur eller basisk.",sb-syrekonstant-begrep,,
sb-vurdere-sur-basisk-losning,ferdighet,Syrer og baser,"Vurdere om en saltløsning blir sur, nøytral eller basisk","Eleven kan bruke reaksjonslikninger til å vurdere om løsningen som dannes når et gitt salt løses i vann, blir sur, nøytral eller basisk.",sb-amfolytt-begrep;kn-dissosiasjon-begrep,,"Gi eleven noen salter (noen med en svak syre- eller baserest, noen nøytrale), og be dem vurdere om løsningen blir sur, nøytral eller basisk når saltet løses i vann, med reaksjonslikning."
sb-noytralisasjon-begrep,begrep,Syrer og baser,Nøytralisasjon,Eleven vet at en nøytralisasjonsreaksjon er en syre-base-reaksjon mellom en syre og en base som danner salt og vann.,sb-syre-base-reaksjon-begrep,,
sb-beregne-blandet-losning,ferdighet,Syrer og baser,Beregne pH i en blanding av syre og base,"Eleven kan beregne hvor mange mol H₃O⁺ og OH⁻ som er tilsatt når en syre og en base blandes, finne overskuddet, og bruke det til å beregne pH i den ferdige blandingen.",sb-noytralisasjon-begrep;sb-beregne-ph-sterk-syre-base,,"Gi eleven volum og konsentrasjon av en syre og en base som blandes sammen, og be dem beregne pH i den ferdige løsningen."
sb-titrering-begrep,begrep,Syrer og baser,Syre-base-titrering og ekvivalenspunkt,"Eleven vet at en syre-base-titrering brukes til å bestemme konsentrasjonen til en ukjent syre eller base ved å tilsette en standardløsning til ekvivalenspunktet, der syre og base er tilsatt i akkurat støkiometrisk forhold.",sb-noytralisasjon-begrep;st-konsentrasjon-begrep,,
sb-beregne-titrering,ferdighet,Syrer og baser,Beregne konsentrasjonen til en løsning ut fra en titrering,"Eleven kan bruke volumet av standardløsning brukt til ekvivalenspunktet, sammen med konsentrasjonen til standardløsningen, til å beregne konsentrasjonen til prøveløsningen.",sb-titrering-begrep,,"Gi eleven volumet av prøveløsningen, samt konsentrasjonen og volumet av standardløsningen brukt til ekvivalenspunktet, og be dem beregne konsentrasjonen til prøveløsningen."
sb-indikator-begrep,begrep,Syrer og baser,Indikator og omslagsområde,"Eleven vet at en indikator er et stoff som skifter farge i et bestemt pH-område (omslagsområdet), og at indikatoren brukes til å vise når en titrering har nådd endepunktet.",sb-titrering-begrep,,
sb-velge-indikator,ferdighet,Syrer og baser,Velge en egnet indikator til en gitt titrering,"Eleven kan vurdere hvilken pH løsningen har ved ekvivalenspunktet i en gitt titrering (sur, nøytral eller basisk, ut fra om syren/basen er sterk eller svak), og bruke dette til å velge en indikator med et passende omslagsområde.",sb-indikator-begrep;sb-beregne-blandet-losning,,"Gi eleven en titrering mellom en navngitt syre og base (der minst én er svak), og be dem vurdere pH ved ekvivalenspunktet og foreslå en egnet indikator."
lo-losselighet-begrep,begrep,Løselighet,Løselighet,Eleven vet at løselighet er et mål på hvor mye av et stoff som kan løses i en gitt mengde løsemiddel ved en gitt temperatur.,,,
lo-likt-loser-likt-begrep,begrep,Løselighet,Prinsippet «likt løser likt»,"Eleven vet at polare stoffer generelt løser seg godt i polare løsemidler (som vann), mens upolare stoffer løser seg godt i upolare løsemidler, fordi like typer bindinger mellom partiklene gjør blandingen gunstig.",kb-svake-bindinger-oversikt,,
lo-forklare-losselighet-ioneforbindelse,ferdighet,Løselighet,Forklare hvorfor en ioneforbindelse løses eller ikke løses i et gitt løsemiddel,"Eleven kan forklare, på partikkelnivå, hvorfor en ioneforbindelse løses i et polart løsemiddel som vann (ion-dipol-bindinger), og hvorfor den ikke løses i et upolart løsemiddel.",lo-likt-loser-likt-begrep;kb-ionebinding-begrep,,"Gi eleven et salt og to løsemidler, ett polart og ett upolart, og be dem forklare hvorfor saltet løser seg i det ene men ikke det andre."
lo-losselighetsregler-begrep,begrep,Løselighet,Løselighetsregler for salter i vann,"Eleven kjenner de vanligste løselighetsreglene for salter i vann (f.eks. at alle nitrater og alkalimetallsalter er lettløselige, mens de fleste sulfider og karbonater er tungt løselige).",kn-dissosiasjon-begrep,,
lo-avgjore-losselig-tungt-losselig,ferdighet,Løselighet,Avgjøre om et salt er lettløselig eller tungt løselig i vann,Eleven kan bruke løselighetsreglene til å avgjøre om et gitt salt er lettløselig eller tungt løselig i vann.,lo-losselighetsregler-begrep,,"Gi eleven en liste med salter, og be dem avgjøre hvilke som er lettløselige og hvilke som er tungt løselige i vann."
lo-fellingsreaksjon-begrep,begrep,Løselighet,Fellingsreaksjon,Eleven vet at en fellingsreaksjon er en reaksjon der to løsninger blandes og danner et tungt løselig salt (bunnfall/felling).,lo-avgjore-losselig-tungt-losselig,,
lo-skrive-fellingsreaksjon,ferdighet,Løselighet,Forutsi og skrive en balansert fellingsreaksjon,"Eleven kan forutsi hvilket bunnfall som dannes når to saltløsninger blandes, og skrive en balansert reaksjonslikning for fellingsreaksjonen.",lo-fellingsreaksjon-begrep,,"Gi eleven to saltløsninger som blandes, og be dem avgjøre om det dannes et bunnfall, og i så fall skrive den balanserte fellingsreaksjonen."
lo-temperaturens-betydning-fast-stoff,ferdighet,Løselighet,Forklare hvordan temperatur påvirker løseligheten til et fast stoff,Eleven kan forklare hvordan løseligheten til de fleste faste stoffer i vann endrer seg med temperaturen.,lo-losselighet-begrep,,"Be eleven forklare hvordan løseligheten til et fast salt vanligvis endrer seg når temperaturen på vannet økes, og om dette alltid stemmer."
lo-losselighetskurve-begrep,begrep,Løselighet,Løselighetskurve,Eleven vet at en løselighetskurve viser hvor mye av et stoff som kan løses i en gitt mengde løsemiddel ved ulike temperaturer.,lo-temperaturens-betydning-fast-stoff,,
lo-bruke-losselighetskurve,ferdighet,Løselighet,"Bruke en løselighetskurve til å avgjøre om en løsning er mettet, umettet eller overmettet","Eleven kan bruke en løselighetskurve til å avgjøre om en gitt løsning ved en gitt temperatur er umettet, mettet eller overmettet, og til å beregne hvor mye stoff som krystalliserer ut ved avkjøling.",lo-losselighetskurve-begrep,,"Gi eleven en løselighetskurve og en løsning med en gitt mengde løst stoff ved en gitt temperatur, og be dem avgjøre om løsningen er mettet, og beregne hvor mye som krystalliserer ut ved avkjøling til en lavere temperatur."
lo-henrys-lov-begrep,begrep,Løselighet,Henrys lov,Eleven vet at Henrys lov beskriver at løseligheten til en gass i en væske er proporsjonal med partialtrykket til gassen over væsken.,lo-losselighet-begrep,,
lo-beregne-gassloselighet,ferdighet,Løselighet,Beregne løseligheten til en gass ved et gitt partialtrykk,Eleven kan bruke Henrys lov til å beregne konsentrasjonen av en oppløst gass ved et gitt partialtrykk og en gitt Henry-konstant.,lo-henrys-lov-begrep,,"Gi eleven partialtrykket til en gass og Henry-konstanten ved en gitt temperatur, og be dem beregne konsentrasjonen av den oppløste gassen."
ka-ppm-ppb-begrep,begrep,Kvantitativ analyse,Konsentrasjonsenhetene ppm og ppb,"Eleven vet at ppm (parts per million) og ppb (parts per billion) er konsentrasjonsenheter som brukes for svært fortynnede løsninger, og at 1 ppm tilsvarer 1 mg/L (eller mg/kg) og 1 ppb tilsvarer 1 µg/L (eller µg/kg).",st-konsentrasjon-begrep,,
ka-beregne-ppm-ppb,ferdighet,Kvantitativ analyse,Regne om mellom ppm/ppb og andre konsentrasjonsenheter,Eleven kan regne om mellom ppm eller ppb og andre konsentrasjonsenheter (f.eks. mol/L eller masseprosent).,ka-ppm-ppb-begrep,,"Gi eleven en konsentrasjon oppgitt i ppm eller ppb, og be dem regne den om til mol/L eller masseprosent, eller omvendt."
ka-lage-standardlosninger,ferdighet,Kvantitativ analyse,Lage en rekke standardløsninger med kjente konsentrasjoner ved fortynning,"Eleven kan planlegge og beskrive hvordan en stamløsning kan fortynnes stegvis til en rekke standardløsninger med kjente, ulike konsentrasjoner.",st-beregne-fortynning,,"Gi eleven en stamløsning med kjent konsentrasjon, tilgjengelig utstyr (pipetter og målekolber), og en liste med ønskede standardkonsentrasjoner, og be dem beskrive hvordan hver standard kan lages."
ka-volumetrisk-titrering-begrep,begrep,Kvantitativ analyse,Volumetrisk titrering,Eleven vet at en volumetrisk titrering måler volumet av standardløsning som er brukt (typisk med byrette) for å bestemme konsentrasjonen til en prøveløsning.,sb-titrering-begrep,,
ka-gravimetrisk-titrering-begrep,begrep,Kvantitativ analyse,Gravimetrisk titrering,"Eleven vet at en gravimetrisk titrering måler massen av titrerløsningen som er brukt (i stedet for volumet), noe som kan gi høyere nøyaktighet enn en vanlig volumetrisk titrering.",ka-volumetrisk-titrering-begrep,,
ka-sammenligne-titreringsmetoder,ferdighet,Kvantitativ analyse,Sammenligne og drøfte bruk av volumetrisk og gravimetrisk titreranalyse,"Eleven kan sammenligne volumetrisk og gravimetrisk titrering, og drøfte fordeler og ulemper ved å bruke den ene eller den andre metoden i en gitt analyse.",ka-gravimetrisk-titrering-begrep,,"Be eleven sammenligne volumetrisk og gravimetrisk titrering for en gitt analyse, og drøfte hvorfor man i noen tilfeller velger den ene metoden fremfor den andre."
ka-redoks-titrering-begrep,begrep,Kvantitativ analyse,Redokstitrering,"Eleven vet at en redokstitrering bruker en redoksreaksjon i stedet for en syre-base-reaksjon til å bestemme konsentrasjonen til en ukjent løsning, og at ekvivalenspunktet i noen redokstitreringer kan sees direkte ved at titrerløsningen selv skifter farge, uten behov for indikator.",rx-redoksreaksjon-begrep;ka-volumetrisk-titrering-begrep,,
ka-beregne-redoks-titrering,ferdighet,Kvantitativ analyse,Beregne konsentrasjon fra en redokstitrering,Eleven kan bruke en balansert redoksreaksjon og volumet av titrerløsning brukt til ekvivalenspunktet til å beregne konsentrasjonen til den ukjente løsningen.,ka-redoks-titrering-begrep,,"Gi eleven en redokstitrering med balansert reaksjonslikning, konsentrasjon og volum av titrerløsning brukt til ekvivalenspunktet, og be dem beregne konsentrasjonen til den ukjente løsningen."
ka-spektrofotometri-begrep,begrep,Kvantitativ analyse,Spektrofotometri,"Eleven vet at spektrofotometri måler hvor mye lys av en bestemt bølgelengde en løsning absorberer, og at absorbansen øker med konsentrasjonen av det fargede stoffet i løsningen.",at-forklare-spektrallinjer,,
ka-standardkurve-begrep,begrep,Kvantitativ analyse,Standardkurve (kalibreringskurve),"Eleven vet at en standardkurve lages ved å måle en målbar størrelse (f.eks. absorbans) for flere standardløsninger med kjent konsentrasjon, og plotte denne mot konsentrasjonen.",ka-spektrofotometri-begrep;ka-lage-standardlosninger,,
ka-bruke-standardkurve,ferdighet,Kvantitativ analyse,Bruke en standardkurve til å bestemme konsentrasjonen i en ukjent prøve,Eleven kan lese av en standardkurve for å finne konsentrasjonen som svarer til en målt verdi (f.eks. absorbans) i en ukjent prøve.,ka-standardkurve-begrep,,"Gi eleven en standardkurve (som graf eller tabell) og en målt verdi for en ukjent prøve, og be dem lese av eller beregne konsentrasjonen i prøven."
ka-flammefotometri-begrep,begrep,Kvantitativ analyse,Flammefotometri og atomabsorpsjon,Eleven vet at flammefotometri (flammeemisjon) og atomabsorpsjon er analysemetoder som utnytter at grunnstoffer sender ut eller absorberer lys ved bestemte bølgelengder når atomene eksiteres i en flamme.,at-forklare-spektrallinjer,,
ka-kvalitativ-analyse-begrep,begrep,Kvantitativ analyse,Kvalitativ analyse med flammeprøve og spektroskop,"Eleven vet at en flammeprøve kan brukes til å identifisere hvilket metall som er til stede i et salt, ved å sammenligne flammefargen og linjemønsteret i et spektroskop med kjente verdier.",at-forklare-spektrallinjer,,
